Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,City
Greenwood,47.6942,-122.35524751,SUBWAY,47.69823017146994,-122.34439790343069,Sandwich Place,Seattle
Greenwood,47.6942,-122.35524751,Lamplighter Public House,47.69075823205053,-122.3668592970703,Pub,Seattle
Greenwood,47.6942,-122.35524751,Ould Triangle,47.70078003282897,-122.35517196476701,Pub,Seattle
Greenwood,47.6942,-122.35524751,Greenwood p-patch,47.692665699520546,-122.36203553079393,Garden,Seattle
Greenwood,47.6942,-122.35524751,Little Caesars Pizza,47.70077561218621,-122.36297137704587,Pizza Place,Seattle
Greenwood,47.6942,-122.35524751,Where Ya At Matt,47.69692406352542,-122.3630762004713,Food Truck,Seattle
Greenwood,47.6942,-122.35524751,Music Center of the Northwest,47.698463000000004,-122.34707900000001,General College & University,Seattle
Greenwood,47.6942,-122.35524751,Seattle Wine Storage,47.697019,-122.345242,Storage Facility,Seattle
Greenwood,47.6942,-122.35524751,Pro Ski Service,47.694058,-122.344301,Sporting Goods Shop,Seattle
Greenwood,47.6942,-122.35524751,Shell,47.701249892580805,-122.36252274587515,Gas Station,Seattle
Greenwood,47.6942,-122.35524751,Metro Bus Stop #7160,47.68979,-122.344737,Bus Station,Seattle
Greenwood,47.6942,-122.35524751,Teriyaki 1st,47.690877133371025,-122.36669251463886,Asian Restaurant,Seattle
Greenwood,47.6942,-122.35524751,Columbus Motor Inn,47.699376,-122.34539099999999,Inn,Seattle
Greenwood,47.6942,-122.35524751,Vogel's Carpet and Flooring,47.688806,-122.34496000000001,Home Service,Seattle
Leschi,47.5996,-122.290665475,Central Pizza,47.59919191767801,-122.29482716621867,Pizza Place,Seattle
Leschi,47.5996,-122.290665475,Meet the Moon,47.602248725220285,-122.2849774633044,Café,Seattle
Leschi,47.5996,-122.290665475,Wood Shop BBQ,47.59914107447791,-122.29924860515175,BBQ Joint,Seattle
Leschi,47.5996,-122.290665475,Leschi Park,47.60143295516684,-122.28569579803232,Park,Seattle
Leschi,47.5996,-122.290665475,Reckless Noodle House,47.59912699567528,-122.29897351719816,Vietnamese Restaurant,Seattle
Leschi,47.5996,-122.290665475,Leschi Food Mart  ( Leschi Market ),47.60190346646864,-122.28538592643214,Grocery Store,Seattle
Leschi,47.5996,-122.290665475,Standard Brewing,47.599396392710794,-122.29971095345121,Brewery,Seattle
Leschi,47.5996,-122.290665475,Cappy's Boxing Gym,47.59924095956592,-122.29826519897394,Gym,Seattle
Leschi,47.5996,-122.290665475,Quick Pack Food Mart,47.599413639555245,-122.29784183771203,Grocery Store,Seattle
Leschi,47.5996,-122.290665475,BluWater Bistro - Leschi,47.601827050705566,-122.28510086113005,American Restaurant,Seattle
Leschi,47.5996,-122.290665475,Broadcast Coffee,47.599063,-122.29913799999999,Coffee Shop,Seattle
Leschi,47.5996,-122.290665475,Seattle Fish Guys,47.598860406087944,-122.30245230001286,Seafood Restaurant,Seattle
Leschi,47.5996,-122.290665475,Daniel's Broiler,47.60294366584356,-122.28405533698849,Steakhouse,Seattle
Leschi,47.5996,-122.290665475,Powell Barnett Park,47.604747,-122.296219,Playground,Seattle
Leschi,47.5996,-122.290665475,Golden Wheat Bakery,47.60806530527562,-122.29447645104844,Bakery,Seattle
Leschi,47.5996,-122.290665475,Seattle Public Library - Douglass-Truth Branch,47.60182042142705,-122.30168273126966,Library,Seattle
Leschi,47.5996,-122.290665475,Ras Dashen Ethiopian Restaurant,47.607762,-122.29565500000001,Ethiopian Restaurant,Seattle
Leschi,47.5996,-122.290665475,Starbucks,47.60203306520311,-122.28513241072659,Coffee Shop,Seattle
Leschi,47.5996,-122.290665475,Chef Cafe,47.59934771036781,-122.30303882356256,African Restaurant,Seattle
Leschi,47.5996,-122.290665475,Chase Bank,47.599136,-122.302543,Bank,Seattle
Leschi,47.5996,-122.290665475,Starbucks,47.599435131778925,-122.30202961307812,Coffee Shop,Seattle
Leschi,47.5996,-122.290665475,Papa Murphy's,47.59948503641368,-122.30197347138262,Pizza Place,Seattle
Leschi,47.5996,-122.290665475,Frink Park,47.59918936213052,-122.28916168212889,Park,Seattle
Leschi,47.5996,-122.290665475,Peppi's Playground,47.602734594699534,-122.29099178357363,Playground,Seattle
Leschi,47.5996,-122.290665475,Leschi Marina,47.60196104988399,-122.28481251742583,Harbor / Marina,Seattle
Leschi,47.5996,-122.290665475,CrossFit 206,47.602086,-122.28478799999999,Gym,Seattle
Leschi,47.5996,-122.290665475,park postal,47.6028064564737,-122.28471065315723,Shipping Store,Seattle
Leschi,47.5996,-122.290665475,Semira's Grocery,47.601499,-122.298749,Food & Drink Shop,Seattle
Leschi,47.5996,-122.290665475,Leschi-Lake Dell Natural Area,47.605215211494915,-122.28710829971419,Park,Seattle
Leschi,47.5996,-122.290665475,Walgreens,47.5995854,-122.3008623,Pharmacy,Seattle
Leschi,47.5996,-122.290665475,Taco Del Mar,47.599198433717156,-122.30167678782168,Burrito Place,Seattle
Leschi,47.5996,-122.290665475,Subway,47.598631119403,-122.30149130675886,Sandwich Place,Seattle
Leschi,47.5996,-122.290665475,Leschi Dreamcatcher,47.60636888994174,-122.29011274933177,Arts & Entertainment,Seattle
Leschi,47.5996,-122.290665475,Metro Bus Stop #27570,47.6016353444245,-122.30167524036038,Bus Stop,Seattle
Leschi,47.5996,-122.290665475,Bus Stop - 23rd Ave & E Yesler Way (westbound),47.601927,-122.301672,Bus Stop,Seattle
Leschi,47.5996,-122.290665475,w hotel,47.60749893161731,-122.29146357988283,Hotel,Seattle
Leschi,47.5996,-122.290665475,Madrona Beach fishing pier,47.605888075093446,-122.28321180753426,Fishing Spot,Seattle
Leschi,47.5996,-122.290665475,Bus Stop - 23rd Ave & E Yesler Way (northbound),47.601884,-122.302183,Bus Stop,Seattle
Leschi,47.5996,-122.290665475,PULSE Fitness,47.59071696917442,-122.29230523109435,Gym / Fitness Center,Seattle
Leschi,47.5996,-122.290665475,Gerber Park,47.607660383332025,-122.29648947715759,Park,Seattle
Columbia City,47.5556,-122.284281307,Tutta Bella Neapolitan Pizzeria,47.557151903347275,-122.28460972897362,Pizza Place,Seattle
Columbia City,47.5556,-122.284281307,Geraldine's Counter,47.557933909603804,-122.28494587146723,Diner,Seattle
Columbia City,47.5556,-122.284281307,Flying Lion Brewing,47.55607737024073,-122.28431863767786,Brewery,Seattle
Columbia City,47.5556,-122.284281307,Columbia City Ale House,47.557431502191776,-122.2846250569044,Pub,Seattle
Columbia City,47.5556,-122.284281307,Seattle Gymnastics Academy Columbia City,47.556101862408234,-122.28549624917213,Gymnastics Gym,Seattle
Columbia City,47.5556,-122.284281307,Columbia City Theater,47.55727496355387,-122.28448235376217,Music Venue,Seattle
Columbia City,47.5556,-122.284281307,Super Six,47.55713696687943,-122.28551648947287,Gastropub,Seattle
Columbia City,47.5556,-122.284281307,Columbia City Bakery,47.558261301030136,-122.28535667425732,Bakery,Seattle
Columbia City,47.5556,-122.284281307,Kezira Cafe and Restaurant,47.556114,-122.28323300000001,Ethiopian Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Full Tilt Ice Cream,47.55606162485968,-122.28425979587568,Ice Cream Shop,Seattle
Columbia City,47.5556,-122.284281307,Island Soul Caribbean Bar and Cuisine,47.55813901839223,-122.28529369550688,Caribbean Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Sam Choy's Poké to the Max,47.55397249306319,-122.28036468746423,Poke Place,Seattle
Columbia City,47.5556,-122.284281307,La Medusa,47.55848590327292,-122.28546572409248,Italian Restaurant,Seattle
Columbia City,47.5556,-122.284281307,The Royal Room,47.55691067344526,-122.2843054916076,Lounge,Seattle
Columbia City,47.5556,-122.284281307,La Teranga,47.557672242194045,-122.28507419561534,African Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Empire Espresso,47.55853482808951,-122.2842837618607,Coffee Shop,Seattle
Columbia City,47.5556,-122.284281307,Ark Lodge Cinema,47.559091251050226,-122.28540778167664,Indie Movie Theater,Seattle
Columbia City,47.5556,-122.284281307,Hummingbird Saloon,47.55606238855604,-122.28407250770172,Bar,Seattle
Columbia City,47.5556,-122.284281307,Rookies Sports Bar & Grill,47.55782898132812,-122.28428554993344,American Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Molly Moon's Homemade Ice Cream,47.55882815470639,-122.28560363004792,Ice Cream Shop,Seattle
Columbia City,47.5556,-122.284281307,El Sombrero,47.55809892962339,-122.28503113156448,Mexican Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Lottie's Lounge,47.55776203283563,-122.28492878612765,Bar,Seattle
Columbia City,47.5556,-122.284281307,Safari Restaurant,47.556062453830855,-122.28436653681008,African Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Billiard Hoang,47.557272195929045,-122.29048003196088,Vietnamese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Pagliacci,47.55776528321408,-122.28519040503167,Pizza Place,Seattle
Columbia City,47.5556,-122.284281307,All The Best Pet Care,47.55940149382838,-122.2862287362029,Pet Store,Seattle
Columbia City,47.5556,-122.284281307,PCC Community Markets,47.55543,-122.27388,Organic Grocery,Seattle
Columbia City,47.5556,-122.284281307,Backyard,47.558024702336155,-122.2841557495872,Sports Bar,Seattle
Columbia City,47.5556,-122.284281307,Slow Boat Tavern,47.55097148538536,-122.27781840894318,Pub,Seattle
Columbia City,47.5556,-122.284281307,Spinnaker Bay Brewing,47.55075573869043,-122.27742833919753,Pub,Seattle
Columbia City,47.5556,-122.284281307,Rocket CrossFit,47.55068504977225,-122.27709496537375,Gym,Seattle
Columbia City,47.5556,-122.284281307,Ezell's Famous Chicken,47.563093007504875,-122.2876303509063,Fried Chicken Joint,Seattle
Columbia City,47.5556,-122.284281307,Columbia City Farmers Market,47.55873816056151,-122.28761411099917,Farmers Market,Seattle
Columbia City,47.5556,-122.284281307,Columbia Park,47.559803899363644,-122.28750944137573,Park,Seattle
Columbia City,47.5556,-122.284281307,Starbucks,47.558765,-122.28526,Coffee Shop,Seattle
Columbia City,47.5556,-122.284281307,Huarachitos Cocina Mexicana,47.55289018435021,-122.28864132675216,Mexican Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Tony's Bakery,47.547509365885176,-122.28546842936693,Vietnamese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Wabi-Sabi Sushi Bar and Restaurant,47.557621679546735,-122.28501748132184,Sushi Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Joy Palace,47.54754883829676,-122.28505412801576,Chinese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Q Bakery,47.546659599901005,-122.28446338937725,Vietnamese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Chief Sealth Trail,47.5500566413418,-122.2945617019584,Bike Trail,Seattle
Columbia City,47.5556,-122.284281307,Wicked Chopstix,47.54731,-122.286562,Vietnamese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Genesee Park - Soccer Fields,47.56298598238188,-122.27835858169387,Soccer Field,Seattle
Columbia City,47.5556,-122.284281307,7-Eleven,47.55103548184295,-122.28739410638809,Convenience Store,Seattle
Columbia City,47.5556,-122.284281307,Redbox,47.547684,-122.286269,Video Store,Seattle
Columbia City,47.5556,-122.284281307,Domino's Pizza,47.5630935,-122.2876793,Pizza Place,Seattle
Columbia City,47.5556,-122.284281307,Subway,47.55870935931556,-122.28549060817737,Sandwich Place,Seattle
Columbia City,47.5556,-122.284281307,Jus Bar,47.55763825070477,-122.28485167187065,Juice Bar,Seattle
Columbia City,47.5556,-122.284281307,Thanh Thao,47.547530404033175,-122.28572408515015,Vietnamese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Redbox,47.563615999999996,-122.287353,Video Store,Seattle
Columbia City,47.5556,-122.284281307,The Spice Room,47.557527054223364,-122.2851186258251,Thai Restaurant,Seattle
Columbia City,47.5556,-122.284281307,The Bourbon @ Columbia City Theater,47.55735687397697,-122.28453804349957,Whisky Bar,Seattle
Columbia City,47.5556,-122.284281307,Firestone Complete Auto Care,47.55169302,-122.28903,Automotive Shop,Seattle
Columbia City,47.5556,-122.284281307,Lotus Yoga,47.55827321666493,-122.28529258553706,Yoga Studio,Seattle
Columbia City,47.5556,-122.284281307,ampm,47.551508,-122.287682,Convenience Store,Seattle
Columbia City,47.5556,-122.284281307,Pho Bo,47.55964703506603,-122.28580964839053,Vietnamese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Shell,47.563965307161986,-122.2864621509429,Gas Station,Seattle
Columbia City,47.5556,-122.284281307,TT Mini Mart,47.551809000000006,-122.278327,Convenience Store,Seattle
Columbia City,47.5556,-122.284281307,Claw & Paw's Pet Grocery,47.551789,-122.27764199999999,Pet Store,Seattle
Columbia City,47.5556,-122.284281307,Brighton Playfield,47.54856532203087,-122.28260020922276,Park,Seattle
Columbia City,47.5556,-122.284281307,Adam Tailoring & Alterations,47.562256,-122.28810800000001,Tailor Shop,Seattle
Columbia City,47.5556,-122.284281307,Alaska and MLK,47.56082886767887,-122.29271187738591,Intersection,Seattle
Columbia City,47.5556,-122.284281307,Dim-Sum House,47.547714247554175,-122.28604913737192,Dim Sum Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Canton Noodle House,47.547396,-122.28486699999999,Chinese Restaurant,Seattle
Columbia City,47.5556,-122.284281307,Tagla Ethiopian Cafe,47.56357280565526,-122.28819298918572,Ethiopian Restaurant,Seattle
Columbia City,47.5556,-122.284281307,PhilHouse,47.54691702704419,-122.28496828329611,Food Court,Seattle
Columbia City,47.5556,-122.284281307,ECS Pub League at Rainier Vista,47.56212652279216,-122.29293627598449,Soccer Field,Seattle
Columbia City,47.5556,-122.284281307,MLK & Graham,47.55009309255232,-122.29444878781685,Intersection,Seattle
Columbia City,47.5556,-122.284281307,Dearborn Park,47.550063008721104,-122.29451828567964,Park,Seattle
Columbia City,47.5556,-122.284281307,Tiger Lily Yoga,47.564079,-122.288458,Yoga Studio,Seattle
Riverview,47.5463,-122.353351505,Pho Aroma,47.55179976555292,-122.36313776636382,Vietnamese Restaurant,Seattle
Riverview,47.5463,-122.353351505,Seattle Chinese Garden,47.55098523770721,-122.35257088849968,Garden,Seattle
Riverview,47.5463,-122.353351505,Olympic Pizza and Pasta,47.551727,-122.363274,Pizza Place,Seattle
Riverview,47.5463,-122.353351505,Subway,47.54145264784032,-122.34302568838848,Sandwich Place,Seattle
Riverview,47.5463,-122.353351505,Maroom Thaim,47.547946569658144,-122.35204077345716,Food Truck,Seattle
Riverview,47.5463,-122.353351505,Bernie's Pastry Shop @ SSCC,47.548799777708574,-122.35186301754779,Bakery,Seattle
Riverview,47.5463,-122.353351505,SSCC - Arboretum,47.551003,-122.35288300000002,Garden,Seattle
Riverview,47.5463,-122.353351505,Riverview Playfield,47.54008892673996,-122.35241006199999,Baseball Field,Seattle
Riverview,47.5463,-122.353351505,SW Myrtle Trail,47.54008407366364,-122.35240755508414,Trail,Seattle
Riverview,47.5463,-122.353351505,King County Metro #120,47.54173593726421,-122.36044111798012,Bus Line,Seattle
Riverview,47.5463,-122.353351505,Riverview Fields,47.539131,-122.349735,Park,Seattle
Riverview,47.5463,-122.353351505,CalPortland,47.549903,-122.343424,Construction & Landscaping,Seattle
Riverview,47.5463,-122.353351505,Longfellow Creek,47.54968859243358,-122.36448884010315,Trail,Seattle
Riverview,47.5463,-122.353351505,Portside Coffee Company,47.541669018464795,-122.34317654383165,Coffee Shop,Seattle
Riverview,47.5463,-122.353351505,Camp Crockett,47.551477,-122.36325900000001,Pet Service,Seattle
Montlake,47.6407,-122.30381572200001,Cafe Lago,47.6396977895486,-122.30225550533684,Italian Restaurant,Seattle
Montlake,47.6407,-122.30381572200001,Seattle Public Library - Montlake,47.64052043266629,-122.30241343021062,Library,Seattle
Montlake,47.6407,-122.30381572200001,Washington Park Arboretum,47.63974019783865,-122.29472110236031,Botanical Garden,Seattle
Montlake,47.6407,-122.30381572200001,Fuel Coffee  - Montlake,47.639688463320375,-122.30200862029224,Coffee Shop,Seattle
Montlake,47.6407,-122.30381572200001,Montlake Bicycle Shop,47.63938,-122.30234,Bike Shop,Seattle
Montlake,47.6407,-122.30381572200001,Interlaken Park,47.63534981724853,-122.30737924575804,Park,Seattle
Montlake,47.6407,-122.30381572200001,Azalea Way,47.63794044275235,-122.29629356704069,Trail,Seattle
Montlake,47.6407,-122.30381572200001,Montlake Playfield,47.64151966464283,-122.30917984083598,Park,Seattle
Montlake,47.6407,-122.30381572200001,Louisa Boren Lookout,47.634539407812554,-122.31253310556033,Scenic Lookout,Seattle
Montlake,47.6407,-122.30381572200001,Montlake Cut,47.64709383472389,-122.3046857038682,Canal,Seattle
Montlake,47.6407,-122.30381572200001,Arboretum Waterfront Trail,47.64293427224393,-122.29180181431192,Trail,Seattle
Montlake,47.6407,-122.30381572200001,Montlake Blvd Market,47.64348038649376,-122.30391515371261,Grocery Store,Seattle
Montlake,47.6407,-122.30381572200001,Traveler Montlake,47.63983042813917,-122.30223145031405,American Restaurant,Seattle
Montlake,47.6407,-122.30381572200001,Graham Visitor Center,47.64014333305799,-122.29410525258761,Tourist Information Center,Seattle
Montlake,47.6407,-122.30381572200001,Marsh Island,47.646031325467504,-122.29611100127812,Trail,Seattle
Montlake,47.6407,-122.30381572200001,King County Metro Bus Route 255,47.64240853781541,-122.30385811592981,Bus Line,Seattle
Montlake,47.6407,-122.30381572200001,Mont's Market,47.6401306051473,-122.3019427357346,Grocery Store,Seattle
Montlake,47.6407,-122.30381572200001,Glam And Tonics AVEDA Salon,47.639765000000004,-122.30171399999999,Salon / Barbershop,Seattle
Montlake,47.6407,-122.30381572200001,Metro Bus Stop 24th Ave & McGraw,47.64016387960049,-122.30210207283785,Bus Stop,Seattle
Montlake,47.6407,-122.30381572200001,The Fix Espresso,47.64330176140475,-122.30397820472717,Coffee Shop,Seattle
Montlake,47.6407,-122.30381572200001,Metro Bus Stop #25243,47.64412741105927,-122.30442412362052,Bus Stop,Seattle
Montlake,47.6407,-122.30381572200001,Metro Bus Stop #71344,47.6445547822609,-122.30272004664735,Bus Stop,Seattle
Montlake,47.6407,-122.30381572200001,Portage Bayshore Marina,47.642518,-122.31488799999998,Harbor / Marina,Seattle
Montlake,47.6407,-122.30381572200001,Duck Bay,47.64214448978242,-122.29241067967924,Park,Seattle
Montlake,47.6407,-122.30381572200001,Waterfront Athletic Center,47.64857866626513,-122.30437406128098,Lake,Seattle
Montlake,47.6407,-122.30381572200001,Husky Harbor,47.64843199654627,-122.29922896704672,Harbor / Marina,Seattle
Montlake,47.6407,-122.30381572200001,The Wishing Tree,47.632272,-122.304943,Tree,Seattle
Montlake,47.6407,-122.30381572200001,The View,47.63459972899492,-122.31256620464144,Park,Seattle
Montlake,47.6407,-122.30381572200001,UWMC Lobby Espresso,47.649024027919566,-122.3063071637385,Coffee Shop,Seattle
Montlake,47.6407,-122.30381572200001,Metro Bus Stop #29247,47.649302,-122.305352,Bus Stop,Seattle
Green Lake,47.6802,-122.333869959,Green Lake Loop,47.68066602728803,-122.33453996244677,Trail,Seattle
